num_text_blocks,total_text_length,avg_text_len,num_images,largest_image_area,avg_image_area,img_aspect_ratio,has_table,has_quote,has_digits,is_agenda,slide_density,source,layout_class_numeric,layout_class
5,159,31.8,0,0.0,0.0,0.0,0,0,0,1,0.5,synthetic,15,agenda
3,890,296.6666666666667,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
3,537,179.0,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
3,693,231.0,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
1,50,50.0,0,0.0,0.0,0.0,1,0,0,0,0.1,synthetic,14,table_center
7,195,27.857142857142858,0,0.0,0.0,0.0,0,0,0,1,0.7,synthetic,15,agenda
1,32,32.0,0,0.0,0.0,0.0,0,0,1,0,0.1,synthetic,11,big_stat
4,502,125.5,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
2,536,268.0,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
1,72,72.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,1,title_center
1,437,437.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
2,621,310.5,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
1,90,90.0,1,1.0,0.0,-0.051569323897670605,0,0,0,0,0.2,synthetic,10,image_background
1,206,206.0,1,0.4,0.0,1.076013355676046,0,0,0,0,0.2,synthetic,5,image_left
2,442,221.0,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
6,484,80.66666666666667,0,0.0,0.0,0.0,0,0,0,0,0.6,synthetic,13,timeline
6,753,125.5,0,0.0,0.0,0.0,0,0,0,0,0.6,synthetic,13,timeline
1,287,287.0,1,0.4,0.0,1.3754058762213504,0,0,0,0,0.2,synthetic,6,image_right
0,74,0.0,0,0.0,0.0,0.0,1,0,0,0,0.0,synthetic,14,table_center
1,539,539.0,1,0.4,0.0,2.223496161500839,0,0,0,0,0.2,synthetic,8,image_bottom
2,68,34.0,0,0.0,0.0,0.0,0,0,1,0,0.2,synthetic,11,big_stat
1,34,34.0,0,0.0,0.0,0.0,0,0,1,0,0.1,synthetic,11,big_stat
1,508,508.0,1,0.4,0.0,2.3578208074901577,0,0,0,0,0.2,synthetic,7,image_top
1,619,619.0,1,0.4,0.0,0.7792749981103197,0,0,0,0,0.2,synthetic,5,image_left
3,139,46.333333333333336,0,0.0,0.0,0.0,0,0,0,1,0.3,synthetic,15,agenda
1,613,613.0,1,0.4,0.0,1.0340211056925142,0,0,0,0,0.2,synthetic,6,image_right
5,499,99.8,0,0.0,0.0,0.0,0,0,0,0,0.5,synthetic,13,timeline
2,757,378.5,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
1,539,539.0,1,0.4,0.0,0.7675678723669989,0,0,0,0,0.2,synthetic,5,image_left
0,89,0.0,0,0.0,0.0,0.0,1,0,0,0,0.0,synthetic,14,table_center
5,453,90.6,0,0.0,0.0,0.0,0,0,0,0,0.5,synthetic,13,timeline
5,557,111.4,0,0.0,0.0,0.0,0,0,0,0,0.5,synthetic,13,timeline
1,100,100.0,4,0.0,0.2,-0.0077846300969312944,0,0,0,0,0.5,synthetic,9,image_grid
0,195,0.0,0,0.0,0.0,0.0,1,0,0,0,0.0,synthetic,14,table_center
1,270,270.0,1,0.4,0.0,2.174028454712448,0,0,0,0,0.2,synthetic,7,image_top
1,565,565.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
1,274,274.0,1,0.4,0.0,0.8002524218746525,0,0,0,0,0.2,synthetic,5,image_left
4,307,76.75,0,0.0,0.0,0.0,0,0,0,1,0.4,synthetic,15,agenda
2,73,36.5,0,0.0,0.0,0.0,0,0,1,0,0.2,synthetic,11,big_stat
1,40,40.0,0,0.0,0.0,0.0,0,0,1,0,0.1,synthetic,11,big_stat
2,716,358.0,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
1,264,264.0,1,0.4,0.0,2.0210477822372988,0,0,0,0,0.2,synthetic,8,image_bottom
2,82,41.0,0,0.0,0.0,0.0,1,0,0,0,0.2,synthetic,14,table_center
1,539,539.0,1,0.4,0.0,0.6709194565316495,0,0,0,0,0.2,synthetic,5,image_left
4,448,112.0,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
2,145,72.5,0,0.0,0.0,0.0,1,0,0,0,0.2,synthetic,14,table_center
4,510,127.5,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
1,64,64.0,0,0.0,0.0,0.0,1,0,0,0,0.1,synthetic,14,table_center
4,571,142.75,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
3,581,193.66666666666666,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
1,288,288.0,1,0.4,0.0,1.6987196949273613,0,0,0,0,0.2,synthetic,7,image_top
3,288,96.0,0,0.0,0.0,0.0,0,0,0,1,0.3,synthetic,15,agenda
6,402,67.0,0,0.0,0.0,0.0,0,0,0,0,0.6,synthetic,13,timeline
1,667,667.0,1,0.4,0.0,1.3498540398991405,0,0,0,0,0.2,synthetic,6,image_right
5,250,50.0,0,0.0,0.0,0.0,0,0,0,1,0.5,synthetic,15,agenda
1,608,608.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
1,317,317.0,1,0.4,0.0,1.693330204419354,0,0,0,0,0.2,synthetic,8,image_bottom
4,587,146.75,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
5,568,113.6,0,0.0,0.0,0.0,0,0,0,0,0.5,synthetic,13,timeline
1,494,494.0,1,0.4,0.0,1.693782382552853,0,0,0,0,0.2,synthetic,7,image_top
6,408,68.0,0,0.0,0.0,0.0,0,0,0,0,0.6,synthetic,13,timeline
2,663,331.5,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
1,692,692.0,1,0.4,0.0,0.9924701930729063,0,0,0,0,0.2,synthetic,5,image_left
4,559,139.75,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
4,726,181.5,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
1,256,256.0,1,0.4,0.0,1.9558378526322262,0,0,0,0,0.2,synthetic,8,image_bottom
4,492,123.0,0,0.0,0.0,0.0,0,0,0,1,0.4,synthetic,15,agenda
1,205,205.0,1,0.4,0.0,0.9089034149648613,0,0,0,0,0.2,synthetic,5,image_left
3,309,103.0,0,0.0,0.0,0.0,0,0,0,1,0.3,synthetic,15,agenda
1,281,281.0,1,0.4,0.0,1.0555715425601628,0,0,0,0,0.2,synthetic,6,image_right
1,533,533.0,1,0.4,0.0,1.9505528564045684,0,0,0,0,0.2,synthetic,7,image_top
1,714,714.0,1,0.4,0.0,0.8684026332218511,0,0,0,0,0.2,synthetic,5,image_left
1,87,87.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,1,title_center
2,601,300.5,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
1,620,620.0,1,0.4,0.0,1.2025061189335964,0,0,0,0,0.2,synthetic,5,image_left
1,79,79.0,1,1.0,0.0,0.08325864855420118,0,0,0,0,0.2,synthetic,10,image_background
1,110,110.0,0,0.0,0.0,0.0,0,1,0,0,0.1,synthetic,12,quote
4,485,121.25,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
2,333,166.5,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
2,668,334.0,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
4,434,108.5,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
1,394,394.0,1,0.4,0.0,1.3194082333983492,0,0,0,0,0.2,synthetic,5,image_left
4,595,148.75,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
1,230,230.0,1,0.1,0.0,0.888308276259143,0,1,0,0,0.2,synthetic,12,quote
1,97,97.0,0,0.0,0.0,0.0,0,1,0,0,0.1,synthetic,12,quote
1,297,297.0,1,0.4,0.0,1.9600983624088382,0,0,0,0,0.2,synthetic,8,image_bottom
1,47,47.0,0,0.0,0.0,0.0,0,0,1,0,0.1,synthetic,11,big_stat
1,152,152.0,1,1.0,0.0,0.04131789181772374,0,0,0,0,0.2,synthetic,10,image_background
1,674,674.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
3,594,198.0,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
6,641,106.83333333333333,0,0.0,0.0,0.0,0,0,0,0,0.6,synthetic,13,timeline
5,736,147.2,0,0.0,0.0,0.0,0,0,0,0,0.5,synthetic,13,timeline
2,780,390.0,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
1,114,114.0,1,1.0,0.0,-0.010247395367583038,0,0,0,0,0.2,synthetic,10,image_background
2,726,363.0,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
4,474,118.5,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
4,734,183.5,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
1,89,89.0,1,1.0,0.0,0.03468771021423639,0,0,0,0,0.2,synthetic,10,image_background
1,260,260.0,1,0.4,0.0,0.9391616935107234,0,0,0,0,0.2,synthetic,5,image_left
5,282,56.4,0,0.0,0.0,0.0,0,0,0,1,0.5,synthetic,15,agenda
1,100,100.0,4,0.0,0.2,0.020114290358309764,0,0,0,0,0.5,synthetic,9,image_grid
1,736,736.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
6,446,74.33333333333333,0,0.0,0.0,0.0,0,0,0,0,0.6,synthetic,13,timeline
1,100,100.0,3,0.0,0.2,-0.04864729289330592,0,0,0,0,0.4,synthetic,9,image_grid
5,773,154.6,0,0.0,0.0,0.0,0,0,0,0,0.5,synthetic,13,timeline
1,677,677.0,1,0.4,0.0,1.0765277167032294,0,0,0,0,0.2,synthetic,5,image_left
1,301,301.0,1,0.4,0.0,1.0496707138552872,0,0,0,0,0.2,synthetic,6,image_right
1,715,715.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
1,336,336.0,1,0.4,0.0,1.9859959043806068,0,0,0,0,0.2,synthetic,7,image_top
0,115,0.0,0,0.0,0.0,0.0,1,0,0,0,0.0,synthetic,14,table_center
1,358,358.0,1,0.4,0.0,2.4340366479704465,0,0,0,0,0.2,synthetic,7,image_top
1,324,324.0,1,0.4,0.0,1.87562346335109,0,0,0,0,0.2,synthetic,7,image_top
1,213,213.0,1,0.4,0.0,0.8742331393491662,0,0,0,0,0.2,synthetic,6,image_right
1,219,219.0,1,0.1,0.0,0.9886376992054126,0,1,0,0,0.2,synthetic,12,quote
1,483,483.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
1,100,100.0,3,0.0,0.2,-0.04117394000081756,0,0,0,0,0.4,synthetic,9,image_grid
1,66,66.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,1,title_center
3,888,296.0,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
1,100,100.0,3,0.0,0.2,-0.03005093409792403,0,0,0,0,0.4,synthetic,9,image_grid
6,391,65.16666666666667,0,0.0,0.0,0.0,0,0,0,1,0.6,synthetic,15,agenda
1,309,309.0,1,0.4,0.0,0.7811417080723226,0,0,0,0,0.2,synthetic,6,image_right
1,48,48.0,0,0.0,0.0,0.0,0,0,1,0,0.1,synthetic,11,big_stat
1,267,267.0,1,0.4,0.0,1.8906124560076665,0,0,0,0,0.2,synthetic,8,image_bottom
2,144,72.0,0,0.0,0.0,0.0,1,0,0,0,0.2,synthetic,14,table_center
3,486,162.0,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
1,498,498.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
6,686,114.33333333333333,0,0.0,0.0,0.0,0,0,0,0,0.6,synthetic,13,timeline
1,378,378.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
1,100,100.0,2,0.0,0.2,-0.040530654973683335,0,0,0,0,0.3,synthetic,9,image_grid
1,333,333.0,1,0.4,0.0,2.258953821416344,0,0,0,0,0.2,synthetic,8,image_bottom
1,640,640.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
5,629,125.8,0,0.0,0.0,0.0,0,0,0,0,0.5,synthetic,13,timeline
5,681,136.2,0,0.0,0.0,0.0,0,0,0,0,0.5,synthetic,13,timeline
1,497,497.0,1,0.4,0.0,0.9762229163844144,0,0,0,0,0.2,synthetic,5,image_left
1,62,62.0,0,0.0,0.0,0.0,1,0,0,0,0.1,synthetic,14,table_center
2,586,293.0,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
4,448,112.0,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
1,100,100.0,2,0.0,0.2,0.012486638494309022,0,0,0,0,0.3,synthetic,9,image_grid
4,289,72.25,0,0.0,0.0,0.0,0,0,0,1,0.4,synthetic,15,agenda
5,393,78.6,0,0.0,0.0,0.0,0,0,0,1,0.5,synthetic,15,agenda
1,73,73.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,1,title_center
1,146,146.0,0,0.0,0.0,0.0,0,1,0,0,0.1,synthetic,12,quote
1,410,410.0,1,0.4,0.0,1.7931753699126154,0,0,0,0,0.2,synthetic,8,image_bottom
1,64,64.0,1,1.0,0.0,0.0409443980142604,0,0,0,0,0.2,synthetic,10,image_background
6,617,102.83333333333333,0,0.0,0.0,0.0,0,0,0,0,0.6,synthetic,13,timeline
1,117,117.0,1,1.0,0.0,-0.026213250270139543,0,0,0,0,0.2,synthetic,10,image_background
1,344,344.0,1,0.4,0.0,1.665802256532765,0,0,0,0,0.2,synthetic,8,image_bottom
2,61,30.5,0,0.0,0.0,0.0,0,0,1,0,0.2,synthetic,11,big_stat
1,349,349.0,1,0.4,0.0,2.495752299170281,0,0,0,0,0.2,synthetic,8,image_bottom
1,303,303.0,1,0.4,0.0,2.0612572402910567,0,0,0,0,0.2,synthetic,8,image_bottom
2,393,196.5,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
1,575,575.0,1,0.4,0.0,1.25725697852893,0,0,0,0,0.2,synthetic,6,image_right
1,71,71.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,1,title_center
4,764,191.0,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
1,26,26.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,1,title_center
4,883,220.75,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
1,100,100.0,4,0.0,0.2,-0.056888867794399715,0,0,0,0,0.5,synthetic,9,image_grid
1,148,148.0,1,1.0,0.0,0.02095720677471243,0,0,0,0,0.2,synthetic,10,image_background
1,607,607.0,1,0.4,0.0,0.8646438756440988,0,0,0,0,0.2,synthetic,5,image_left
1,769,769.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
1,366,366.0,1,0.4,0.0,2.1824617559603574,0,0,0,0,0.2,synthetic,8,image_bottom
1,226,226.0,1,0.4,0.0,1.1038757515065043,0,0,0,0,0.2,synthetic,6,image_right
5,725,145.0,0,0.0,0.0,0.0,0,0,0,0,0.5,synthetic,13,timeline
1,549,549.0,1,0.4,0.0,2.29518008809221,0,0,0,0,0.2,synthetic,8,image_bottom
1,175,175.0,1,1.0,0.0,0.02360879654321122,0,0,0,0,0.2,synthetic,10,image_background
1,484,484.0,1,0.4,0.0,0.9216125341727291,0,0,0,0,0.2,synthetic,5,image_left
2,170,85.0,0,0.0,0.0,0.0,1,0,0,0,0.2,synthetic,14,table_center
1,119,119.0,0,0.0,0.0,0.0,0,1,0,0,0.1,synthetic,12,quote
4,756,189.0,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
1,159,159.0,1,1.0,0.0,0.0026174411166399684,0,0,0,0,0.2,synthetic,10,image_background
1,141,141.0,1,1.0,0.0,-0.06376647278311513,0,0,0,0,0.2,synthetic,10,image_background
5,263,52.6,0,0.0,0.0,0.0,0,0,0,1,0.5,synthetic,15,agenda
3,429,143.0,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
3,374,124.66666666666667,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
1,418,418.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
2,180,90.0,0,0.0,0.0,0.0,1,0,0,0,0.2,synthetic,14,table_center
1,552,552.0,1,0.4,0.0,0.8445478746425991,0,0,0,0,0.2,synthetic,6,image_right
1,360,360.0,1,0.4,0.0,2.1201823819471994,0,0,0,0,0.2,synthetic,7,image_top
1,44,44.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,1,title_center
1,465,465.0,1,0.4,0.0,0.6336810806365354,0,0,0,0,0.2,synthetic,6,image_right
3,536,178.66666666666666,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
1,72,72.0,1,1.0,0.0,0.002085764469381568,0,0,0,0,0.2,synthetic,10,image_background
1,387,387.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
1,177,177.0,1,1.0,0.0,-0.06021592292401123,0,0,0,0,0.2,synthetic,10,image_background
1,50,50.0,0,0.0,0.0,0.0,0,0,1,0,0.1,synthetic,11,big_stat
1,129,129.0,1,1.0,0.0,0.0053919688118142135,0,0,0,0,0.2,synthetic,10,image_background
1,781,781.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
0,109,0.0,0,0.0,0.0,0.0,1,0,0,0,0.0,synthetic,14,table_center
3,216,72.0,0,0.0,0.0,0.0,0,0,0,1,0.3,synthetic,15,agenda
1,104,104.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,1,title_center
1,56,56.0,0,0.0,0.0,0.0,0,0,1,0,0.1,synthetic,11,big_stat
6,364,60.666666666666664,0,0.0,0.0,0.0,0,0,0,0,0.6,synthetic,13,timeline
3,792,264.0,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
2,79,39.5,0,0.0,0.0,0.0,0,0,1,0,0.2,synthetic,11,big_stat
1,100,100.0,5,0.0,0.2,-0.05903067708039111,0,0,0,0,0.6,synthetic,9,image_grid
1,106,106.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,1,title_center
1,100,100.0,3,0.0,0.2,-0.013077786188213536,0,0,0,0,0.4,synthetic,9,image_grid
1,699,699.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
2,45,22.5,0,0.0,0.0,0.0,0,0,1,0,0.2,synthetic,11,big_stat
1,114,114.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,1,title_center
1,63,63.0,1,1.0,0.0,0.046461295613791365,0,0,0,0,0.2,synthetic,10,image_background
0,163,0.0,0,0.0,0.0,0.0,1,0,0,0,0.0,synthetic,14,table_center
1,571,571.0,1,0.4,0.0,2.432414767665099,0,0,0,0,0.2,synthetic,7,image_top
1,327,327.0,1,0.4,0.0,0.738467318746011,0,0,0,0,0.2,synthetic,5,image_left
0,58,0.0,0,0.0,0.0,0.0,1,0,0,0,0.0,synthetic,14,table_center
7,166,23.714285714285715,0,0.0,0.0,0.0,0,0,0,1,0.7,synthetic,15,agenda
1,89,89.0,1,0.1,0.0,1.0626010369605539,0,1,0,0,0.2,synthetic,12,quote
1,332,332.0,1,0.4,0.0,1.1384978843094922,0,0,0,0,0.2,synthetic,6,image_right
1,92,92.0,0,0.0,0.0,0.0,0,1,0,0,0.1,synthetic,12,quote
6,697,116.16666666666667,0,0.0,0.0,0.0,0,0,0,0,0.6,synthetic,13,timeline
5,305,61.0,0,0.0,0.0,0.0,0,0,0,0,0.5,synthetic,13,timeline
1,478,478.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
1,519,519.0,1,0.4,0.0,2.4091871257904263,0,0,0,0,0.2,synthetic,8,image_bottom
7,567,81.0,0,0.0,0.0,0.0,0,0,0,0,0.7,synthetic,13,timeline
1,745,745.0,1,0.4,0.0,1.1674168216194465,0,0,0,0,0.2,synthetic,5,image_left
1,61,61.0,0,0.0,0.0,0.0,0,1,0,0,0.1,synthetic,12,quote
2,55,27.5,0,0.0,0.0,0.0,0,0,1,0,0.2,synthetic,11,big_stat
2,58,29.0,0,0.0,0.0,0.0,0,0,1,0,0.2,synthetic,11,big_stat
3,776,258.6666666666667,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
4,847,211.75,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
4,353,88.25,0,0.0,0.0,0.0,0,0,0,1,0.4,synthetic,15,agenda
6,783,130.5,0,0.0,0.0,0.0,0,0,0,0,0.6,synthetic,13,timeline
7,524,74.85714285714286,0,0.0,0.0,0.0,0,0,0,0,0.7,synthetic,13,timeline
1,684,684.0,1,0.4,0.0,1.027280130212202,0,0,0,0,0.2,synthetic,5,image_left
1,570,570.0,1,0.4,0.0,2.0773180186260105,0,0,0,0,0.2,synthetic,7,image_top
1,259,259.0,0,0.0,0.0,0.0,0,1,0,0,0.1,synthetic,12,quote
1,540,540.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
1,26,26.0,0,0.0,0.0,0.0,0,0,1,0,0.1,synthetic,11,big_stat
1,100,100.0,5,0.0,0.2,-0.06859491988485276,0,0,0,0,0.6,synthetic,9,image_grid
1,288,288.0,1,0.4,0.0,2.065262569465849,0,0,0,0,0.2,synthetic,7,image_top
1,100,100.0,5,0.0,0.2,-0.015296084582968604,0,0,0,0,0.6,synthetic,9,image_grid
5,524,104.8,0,0.0,0.0,0.0,0,0,0,0,0.5,synthetic,13,timeline
2,780,390.0,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
1,108,108.0,1,1.0,0.0,-0.0012421660906813676,0,0,0,0,0.2,synthetic,10,image_background
1,62,62.0,0,0.0,0.0,0.0,0,0,1,0,0.1,synthetic,11,big_stat
2,58,29.0,0,0.0,0.0,0.0,0,0,1,0,0.2,synthetic,11,big_stat
3,804,268.0,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
1,659,659.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
1,592,592.0,1,0.4,0.0,2.363194708083142,0,0,0,0,0.2,synthetic,8,image_bottom
2,114,57.0,0,0.0,0.0,0.0,1,0,0,0,0.2,synthetic,14,table_center
1,522,522.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
1,209,209.0,1,0.1,0.0,0.9860632016813543,0,1,0,0,0.2,synthetic,12,quote
1,100,100.0,4,0.0,0.2,-0.04706774535443828,0,0,0,0,0.5,synthetic,9,image_grid
5,766,153.2,0,0.0,0.0,0.0,0,0,0,0,0.5,synthetic,13,timeline
2,429,214.5,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
1,62,62.0,1,1.0,0.0,-0.003441074154167499,0,0,0,0,0.2,synthetic,10,image_background
2,53,26.5,0,0.0,0.0,0.0,0,0,1,0,0.2,synthetic,11,big_stat
1,22,22.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,1,title_center
2,67,33.5,0,0.0,0.0,0.0,0,0,1,0,0.2,synthetic,11,big_stat
1,100,100.0,4,0.0,0.2,-0.02120053452798639,0,0,0,0,0.5,synthetic,9,image_grid
1,63,63.0,0,0.0,0.0,0.0,0,0,1,0,0.1,synthetic,11,big_stat
7,497,71.0,0,0.0,0.0,0.0,0,0,0,0,0.7,synthetic,13,timeline
1,101,101.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,1,title_center
7,325,46.42857142857143,0,0.0,0.0,0.0,0,0,0,1,0.7,synthetic,15,agenda
3,491,163.66666666666666,0,0.0,0.0,0.0,0,0,0,1,0.3,synthetic,15,agenda
4,924,231.0,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
4,846,211.5,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
7,460,65.71428571428571,0,0.0,0.0,0.0,0,0,0,0,0.7,synthetic,13,timeline
4,671,167.75,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
1,448,448.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
1,665,665.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,0,text_only
1,100,100.0,2,0.0,0.2,-0.05268139569227828,0,0,0,0,0.3,synthetic,9,image_grid
7,404,57.714285714285715,0,0.0,0.0,0.0,0,0,0,1,0.7,synthetic,15,agenda
2,353,176.5,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
1,457,457.0,1,0.4,0.0,2.076137641474752,0,0,0,0,0.2,synthetic,8,image_bottom
1,97,97.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,1,title_center
1,296,296.0,0,0.0,0.0,0.0,0,1,0,0,0.1,synthetic,12,quote
1,708,708.0,1,0.4,0.0,0.9852361470969191,0,0,0,0,0.2,synthetic,6,image_right
4,966,241.5,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
1,312,312.0,1,0.4,0.0,1.8701575578519303,0,0,0,0,0.2,synthetic,8,image_bottom
1,428,428.0,1,0.4,0.0,2.393204699633894,0,0,0,0,0.2,synthetic,8,image_bottom
1,45,45.0,0,0.0,0.0,0.0,0,0,0,0,0.1,synthetic,1,title_center
2,155,77.5,0,0.0,0.0,0.0,1,0,0,0,0.2,synthetic,14,table_center
1,100,100.0,5,0.0,0.2,0.01424785643845411,0,0,0,0,0.6,synthetic,9,image_grid
4,833,208.25,0,0.0,0.0,0.0,0,0,0,0,0.4,synthetic,4,four_column
3,483,161.0,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
3,657,219.0,0,0.0,0.0,0.0,0,0,0,0,0.3,synthetic,3,three_column
5,351,70.2,0,0.0,0.0,0.0,0,0,0,1,0.5,synthetic,15,agenda
1,122,122.0,1,1.0,0.0,0.09909032842836617,0,0,0,0,0.2,synthetic,10,image_background
1,100,100.0,4,0.0,0.2,0.019827719883539433,0,0,0,0,0.5,synthetic,9,image_grid
1,107,107.0,1,1.0,0.0,-0.022223346456214235,0,0,0,0,0.2,synthetic,10,image_background
1,19,19.0,0,0.0,0.0,0.0,0,0,1,0,0.1,synthetic,11,big_stat
4,397,99.25,0,0.0,0.0,0.0,0,0,0,1,0.4,synthetic,15,agenda
5,499,99.8,0,0.0,0.0,0.0,0,0,0,0,0.5,synthetic,13,timeline
2,316,158.0,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
2,514,257.0,0,0.0,0.0,0.0,0,0,0,0,0.2,synthetic,2,two_column
1,415,415.0,1,0.4,0.0,2.5272005750894078,0,0,0,0,0.2,synthetic,7,image_top
1,70,70.0,0,0.0,0.0,0.0,1,0,0,0,0.1,synthetic,14,table_center
1,402,402.0,1,0.4,0.0,0.8158893862595122,0,0,0,0,0.2,synthetic,6,image_right
1,267,267.0,1,0.1,0.0,1.073020998612708,0,1,0,0,0.2,synthetic,12,quote
1,122,122.0,1,1.0,0.0,0.09292992264839744,0,0,0,0,0.2,synthetic,10,image_background
1,215,215.0,1,0.4,0.0,0.790954751251518,0,0,0,0,0.2,synthetic,5,image_left
1,455,455.0,1,0.4,0.0,2.2133950252201795,0,0,0,0,0.2,synthetic,7,image_top
