num_text_blocks,total_text_length,avg_text_len,num_images,largest_image_area,avg_image_area,img_aspect_ratio,has_table,has_quote,has_digits,is_agenda,slide_density,source,layout_class_numeric,layout_class
1,57,57,1,0.869,0.869,1.15,1,0,1,0,0.4,real,14,table_center
4,288,72,1,0.0056,0.0056,5,0,0,1,0,0.5,real,7,image_top
16,1173,73.31,0,0,0,0,0,0,1,0,3.7,real,13,timeline
19,1571,82.68,0,0,0,0,0,1,1,0,4.3,real,12,quote
19,466,24.53,0,0,0,0,0,0,1,0,4.6,real,13,timeline
28,2116,75.57,0,0,0,0,0,0,1,0,3.7,real,13,timeline
10,1877,187.7,0,0,0,0,0,1,1,0,1,real,12,quote
10,1276,127.6,0,0,0,0,0,0,1,0,1.2,real,13,timeline
40,1095,27.38,0,0,0,0,0,0,1,0,5.7,real,13,timeline
11,1069,97.18,0,0,0,0,0,1,1,0,1.4,real,12,quote
9,298,33.11,0,0,0,0,0,0,1,0,1.7,real,1,title_center
9,822,91.33,0,0,0,0,1,0,1,0,1.2,real,14,table_center
11,699,63.55,0,0,0,0,0,0,1,0,1.6,real,13,timeline
12,657,54.75,0,0,0,0,0,1,1,0,1.6,real,12,quote
12,946,78.83,0,0,0,0,0,1,1,0,1.6,real,12,quote
10,541,54.1,0,0,0,0,0,0,1,0,1.3,real,13,timeline
7,274,39.14,0,0,0,0,0,0,1,0,1.2,real,1,title_center
7,274,39.14,0,0,0,0,0,0,1,0,1.3,real,1,title_center
9,764,84.89,0,0,0,0,0,1,1,0,1,real,12,quote
7,196,28,0,0,0,0,0,0,1,0,1.1,real,1,title_center
10,424,42.4,0,0,0,0,0,0,1,0,1.3,real,13,timeline
2,72,36,1,0.1766,0.1766,0.68,0,0,0,0,0.3,real,6,image_right
2,78,39,0,0,0,0,0,0,0,1,0.2,real,15,agenda
2,311,155.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,221,110.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,101,50.5,1,0.1523,0.1523,1.14,0,0,1,0,0.3,real,6,image_right
2,155,77.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,141,70.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,178,89,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,362,181,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,198,99,1,0.0655,0.0655,0.83,0,0,0,0,0.3,real,6,image_right
2,216,108,1,0.0325,0.0325,1.08,0,0,1,0,0.3,real,6,image_right
2,194,97,1,0.0352,0.0352,0.43,0,0,1,0,0.3,real,6,image_right
2,227,113.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,55,27.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,282,141,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,131,65.5,2,0.0137,0.0135,0.73,0,0,1,0,0.4,real,9,image_grid
3,458,152.67,0,0,0,0,0,0,0,0,0.7,real,3,three_column
30,203,6.77,0,0,0,0,0,0,1,0,3.1,real,1,title_center
9,234,26,0,0,0,0,0,0,1,0,1.7,real,1,title_center
1,59,59,1,0.5849,0.5849,1,0,0,1,0,0.2,real,6,image_right
7,144,20.57,0,0,0,0,0,0,0,0,1.2,real,1,title_center
6,204,34,0,0,0,0,0,0,0,0,1.4,real,1,title_center
2,473,236.5,0,0,0,0,0,1,0,0,0.3,real,12,quote
2,202,101,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,253,126.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
7,267,38.14,0,0,0,0,0,0,1,0,1.2,real,1,title_center
2,439,219.5,0,0,0,0,0,0,1,0,0.3,real,2,two_column
12,326,27.17,1,0.0533,0.0533,0.75,0,0,1,0,1.3,real,6,image_right
2,138,69,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,208,104,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,249,124.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,305,152.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,157,78.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,401,200.5,0,0,0,0,0,0,0,0,0.2,real,2,two_column
3,281,93.67,0,0,0,0,0,0,0,0,0.7,real,1,title_center
5,528,105.6,1,0.0541,0.0541,1.16,0,1,1,0,0.6,real,12,quote
2,250,125,0,0,0,0,0,0,1,0,0.2,real,1,title_center
5,612,122.4,3,0.0546,0.049,0.61,0,0,1,0,1,real,9,image_grid
2,171,85.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,80,40,0,0,0,0,0,1,0,0,0.2,real,12,quote
3,125,41.67,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,145,72.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
7,318,45.43,6,0.156,0.1218,1.03,0,0,1,0,1.3,real,9,image_grid
1,567,567,0,0,0,0,0,0,1,0,0.1,real,0,text_only
1,491,491,0,0,0,0,0,0,1,0,0.1,real,0,text_only
2,137,68.5,12,0.0689,0.0689,1,0,0,1,0,1.4,real,9,image_grid
8,190,23.75,17,0.8132,0.4295,1.37,0,0,1,0,3.4,real,9,image_grid
0,0,0,0,0,0,0,1,0,0,0,0.2,real,14,table_center
1,281,281,1,0.3829,0.3829,1.2,0,0,1,0,0.2,real,6,image_right
1,118,118,1,0.3908,0.3908,1.15,0,0,1,0,0.2,real,6,image_right
2,168,84,0,0,0,0,0,0,1,0,0.2,real,1,title_center
4,668,167,2,0.3403,0.3403,1,0,0,1,0,0.6,real,9,image_grid
3,571,190.33,7,0.1166,0.1166,1.08,0,0,1,0,1,real,9,image_grid
1,67,67,1,0.3403,0.3403,1,0,0,1,0,0.2,real,6,image_right
4,573,143.25,2,0.3403,0.3403,1,0,0,1,0,0.6,real,9,image_grid
3,501,167,7,0.1122,0.1122,1.09,0,0,1,0,1,real,9,image_grid
1,62,62,1,0.3403,0.3403,1,0,0,1,0,0.2,real,6,image_right
4,660,165,2,0.3403,0.3403,1,0,0,1,0,0.6,real,9,image_grid
3,495,165,7,0.1122,0.1122,1.09,0,0,1,0,1,real,9,image_grid
1,130,130,1,0.3403,0.3403,1,0,0,1,0,0.2,real,6,image_right
4,649,162.25,2,0.3403,0.3403,1,0,0,1,0,0.6,real,9,image_grid
3,465,155,7,0.1122,0.1122,1.09,0,0,1,0,1,real,9,image_grid
1,95,95,1,0.3403,0.3403,1,0,0,1,0,0.2,real,6,image_right
4,585,146.25,7,0.1225,0.1099,1,0,0,1,0,1.1,real,9,image_grid
3,494,164.67,7,0.1122,0.1122,1.09,0,0,1,0,1,real,9,image_grid
1,129,129,1,0.3403,0.3403,1,0,0,1,0,0.2,real,6,image_right
2,197,98.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,328,164,2,0.2915,0.2908,1.29,0,0,1,0,0.4,real,9,image_grid
3,695,231.67,17,0.3403,0.02,1,0,0,1,0,2.8,real,9,image_grid
1,535,535,17,0.2041,0.012,0.94,0,0,1,0,2.2,real,9,image_grid
6,260,43.33,4,0.2313,0.2313,1.06,0,0,1,0,1,real,9,image_grid
0,0,0,1,0.6267,0.6267,1,0,0,0,0,0.3,real,6,image_right
2,474,237,0,0,0,0,0,0,1,0,0.2,real,2,two_column
1,10,10,0,0,0,0,0,0,0,0,0.2,real,1,title_center
0,0,0,1,0.6649,0.6649,0.86,0,0,0,0,0.1,real,6,image_right
0,0,0,0,0,0,0,1,0,0,0,0.2,real,14,table_center
6,1033,172.17,2,0.22,0.2187,0.99,0,0,1,0,0.8,real,9,image_grid
3,135,45,2,0.3403,0.3403,1,0,0,1,0,0.5,real,9,image_grid
4,192,48,4,0.2754,0.2754,1,0,0,1,0,0.8,real,9,image_grid
3,124,41.33,0,0,0,0,0,0,1,0,0.3,real,1,title_center
7,297,42.43,0,0,0,0,0,0,1,0,0.7,real,1,title_center
4,680,170,4,0.4222,0.1221,1.05,0,0,1,0,2.7,real,9,image_grid
18,244,13.56,1,0.2702,0.2702,1.05,0,0,1,0,1.9,real,6,image_right
6,316,52.67,0,0,0,0,0,0,1,0,0.7,real,13,timeline
8,136,17,12,0.0262,0.0179,0.71,0,0,1,0,2.4,real,9,image_grid
4,110,27.5,0,0,0,0,0,0,1,0,0.4,real,1,title_center
12,569,47.42,5,0,0,0.43,0,0,1,0,2.2,real,9,image_grid
4,353,88.25,1,0.0675,0.0675,0.75,0,1,1,0,0.5,real,12,quote
8,430,53.75,6,0.0168,0.0054,1.97,0,0,1,0,1.8,real,9,image_grid
4,354,88.5,2,0.0373,0.0337,0.9,0,0,1,0,0.6,real,9,image_grid
3,403,134.33,1,0.0391,0.0391,0.57,0,1,1,0,0.4,real,12,quote
4,274,68.5,0,0,0,0,0,0,1,0,0.4,real,1,title_center
3,215,71.67,0,0,0,0,0,0,1,0,0.3,real,1,title_center
4,207,51.75,1,0.0788,0.0788,0.74,0,0,1,0,2,real,6,image_right
3,356,118.67,0,0,0,0,0,0,1,0,0.3,real,3,three_column
4,352,88,1,0.135,0.135,1.75,0,1,1,0,0.5,real,12,quote
5,311,62.2,6,0.0678,0.0232,0.5,0,0,1,0,1.1,real,9,image_grid
4,301,75.25,0,0,0,0,0,0,1,0,0.4,real,4,four_column
3,348,116,0,0,0,0,0,0,1,0,0.3,real,3,three_column
10,665,66.5,0,0,0,0,0,1,1,0,1,real,12,quote
2,53,26.5,8,0.7314,0.7314,1.37,0,0,1,0,1,real,9,image_grid
9,777,86.33,16,0.6878,0.4243,1.22,0,0,1,0,2.5,real,9,image_grid
3,275,91.67,3,0.0296,0.0226,4.14,0,0,1,0,0.6,real,9,image_grid
3,121,40.33,0,0,0,0,0,0,1,0,0.3,real,1,title_center
7,204,29.14,0,0,0,0,0,0,1,0,2,real,1,title_center
30,2079,69.3,0,0,0,0,0,0,1,0,5.7,real,13,timeline
12,1384,115.33,0,0,0,0,0,1,1,0,1.4,real,12,quote
9,1636,181.78,0,0,0,0,0,0,1,0,0.9,real,13,timeline
11,1121,101.91,0,0,0,0,0,1,1,0,1.4,real,12,quote
8,2687,335.88,0,0,0,0,0,0,1,0,0.8,real,13,timeline
10,2174,217.4,0,0,0,0,0,0,1,0,1,real,13,timeline
9,1482,164.67,0,0,0,0,0,1,1,0,1,real,12,quote
8,4268,533.5,0,0,0,0,0,0,1,0,0.8,real,13,timeline
9,1097,121.89,1,0.2272,0.2272,2.04,0,1,1,0,1.2,real,12,quote
8,2965,370.62,0,0,0,0,0,0,1,0,0.8,real,13,timeline
10,2190,219,0,0,0,0,0,1,1,0,1,real,12,quote
25,2587,103.48,0,0,0,0,0,1,1,0,3.3,real,12,quote
11,1139,103.55,0,0,0,0,0,1,1,0,1.7,real,12,quote
7,2418,345.43,0,0,0,0,0,1,1,0,0.7,real,12,quote
11,1945,176.82,0,0,0,0,1,1,1,0,1.8,real,14,table_center
12,1214,101.17,0,0,0,0,0,1,1,0,1.4,real,12,quote
9,3055,339.44,0,0,0,0,0,1,1,0,0.9,real,12,quote
13,1583,121.77,0,0,0,0,0,1,1,0,1.6,real,12,quote
8,1082,135.25,0,0,0,0,1,0,1,0,1.3,real,14,table_center
7,2101,300.14,0,0,0,0,0,0,1,0,0.7,real,13,timeline
23,2476,107.65,0,0,0,0,0,1,1,0,2.6,real,12,quote
9,1423,158.11,0,0,0,0,0,1,1,0,0.9,real,12,quote
10,2470,247,0,0,0,0,0,1,1,0,1,real,12,quote
22,2634,119.73,0,0,0,0,0,1,1,0,2.7,real,12,quote
10,1805,180.5,0,0,0,0,1,1,1,0,1.3,real,14,table_center
13,1555,119.62,0,0,0,0,0,1,1,0,1.8,real,12,quote
21,2498,118.95,0,0,0,0,0,1,1,0,2.5,real,12,quote
10,2237,223.7,0,0,0,0,0,1,1,0,1.2,real,12,quote
8,1969,246.12,0,0,0,0,0,1,1,0,1.4,real,12,quote
6,561,93.5,0,0,0,0,0,0,1,0,0.6,real,13,timeline
4,209,52.25,6,0.0089,0.0068,3.54,0,1,1,0,1,real,9,image_grid
5,488,97.6,0,0,0,0,0,1,1,0,0.5,real,12,quote
5,511,102.2,0,0,0,0,0,0,1,0,0.5,real,13,timeline
4,205,51.25,0,0,0,0,0,0,1,0,0.4,real,1,title_center
4,647,161.75,0,0,0,0,0,0,1,0,0.4,real,4,four_column
4,249,62.25,0,0,0,0,0,0,1,0,0.4,real,1,title_center
16,378,23.62,19,0.0099,0.0008,5.03,0,0,1,0,5.4,real,9,image_grid
4,721,180.25,0,0,0,0,0,0,1,0,0.4,real,4,four_column
5,760,152,0,0,0,0,0,0,1,0,0.5,real,13,timeline
5,272,54.4,0,0,0,0,0,0,1,0,0.5,real,1,title_center
5,195,39,0,0,0,0,0,0,1,0,0.5,real,1,title_center
5,280,56,0,0,0,0,0,0,1,0,0.5,real,1,title_center
5,261,52.2,0,0,0,0,0,1,1,0,0.5,real,12,quote
5,334,66.8,0,0,0,0,0,0,1,0,0.5,real,13,timeline
5,406,81.2,0,0,0,0,0,1,1,0,0.5,real,12,quote
5,374,74.8,0,0,0,0,0,0,1,0,0.5,real,13,timeline
4,248,62,0,0,0,0,0,0,1,0,0.4,real,1,title_center
2,247,123.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,327,163.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,304,152,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,284,142,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,122,61,0,0,0,0,1,0,0,0,0.3,real,14,table_center
3,291,97,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,250,125,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,523,261.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,186,93,1,0.5553,0.5553,0.98,0,0,1,0,0.3,real,6,image_right
2,40,20,0,0,0,0,1,0,0,0,0.3,real,14,table_center
2,245,122.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,192,96,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,2060,1030,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,2007,1003.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
6,591,98.5,1,0.1454,0.1454,6.88,0,0,1,0,0.7,real,7,image_top
3,203,67.67,0,0,0,0,0,0,1,0,0.3,real,1,title_center
1,34,34,1,0.0498,0.0498,1.1,0,0,0,1,0.3,real,15,agenda
3,326,108.67,3,0.0076,0.0039,1.81,0,1,1,0,25.8,real,9,image_grid
3,191,63.67,3,0.0412,0.0298,0.81,0,0,1,0,15.3,real,9,image_grid
10,193,19.3,3,0,0,1.5,0,0,1,0,51.5,real,9,image_grid
3,354,118,0,0,0,0,0,1,1,0,0.3,real,12,quote
9,218,24.22,0,0,0,0,0,0,1,0,3.5,real,1,title_center
3,210,70,2,0.008,0.0066,1.86,0,0,1,0,9.1,real,9,image_grid
5,195,39,0,0,0,0,0,0,1,0,1.9,real,1,title_center
8,199,24.88,2,0.0917,0.0622,1.53,0,0,1,0,1.6,real,9,image_grid
7,199,28.43,0,0,0,0,0,1,1,0,2.3,real,12,quote
2,46,23,1,0.0498,0.0498,1.1,0,0,1,0,0.4,real,6,image_right
23,390,16.96,1,0.1667,0.1667,0.75,0,1,1,0,2.5,real,12,quote
4,253,63.25,3,0.0584,0.0507,1,0,0,1,0,0.7,real,9,image_grid
3,135,45,2,0.1578,0.1059,0.2,0,0,1,0,0.8,real,9,image_grid
33,717,21.73,0,0,0,0,0,0,1,0,7.5,real,13,timeline
3,159,53,2,0.2233,0.1475,3.49,0,1,1,0,0.5,real,9,image_grid
3,415,138.33,0,0,0,0,0,1,1,0,0.3,real,12,quote
3,267,89,0,0,0,0,0,0,1,0,0.3,real,1,title_center
3,238,79.33,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,18,9,2,0.3938,0.2737,1.06,0,0,1,0,0.7,real,9,image_grid
3,83,27.67,2,0.4192,0.3728,1.12,0,0,1,0,0.8,real,9,image_grid
2,43,21.5,1,0.0132,0.0132,2.07,0,0,1,0,0.4,real,7,image_top
11,266,24.18,2,0.0219,0.011,1.87,0,0,1,0,2.2,real,9,image_grid
22,440,20,1,0.2042,0.2042,0.58,0,0,1,0,4.8,real,6,image_right
22,433,19.68,1,0.1063,0.1063,8.68,0,0,1,0,5.2,real,7,image_top
3,211,70.33,4,0.0219,0.0094,1.87,0,0,1,0,1.5,real,9,image_grid
3,31,10.33,1,0.6977,0.6977,1.05,0,0,1,0,0.7,real,6,image_right
3,30,10,2,0.6977,0.3489,1.05,0,0,1,0,1.1,real,9,image_grid
3,30,10,4,0.6977,0.1747,1.05,0,0,1,0,1.4,real,9,image_grid
3,110,36.67,1,0.6966,0.6966,1.38,0,1,1,0,0.5,real,12,quote
4,98,24.5,1,0.7426,0.7426,1.24,0,0,1,0,0.8,real,6,image_right
4,44,11,3,0.4171,0.139,0.96,0,0,1,0,1.7,real,9,image_grid
3,52,17.33,1,0.5711,0.5711,0.96,0,0,1,0,0.6,real,6,image_right
3,47,15.67,9,0.1628,0.1401,0.94,0,0,1,0,1.5,real,9,image_grid
2,20,10,2,0.7654,0.3836,1,0,0,1,0,0.4,real,9,image_grid
3,135,45,2,0.1276,0.1107,2.62,0,0,1,0,0.5,real,9,image_grid
3,103,34.33,3,0.0066,0.0061,0.66,0,0,1,0,0.6,real,9,image_grid
3,288,96,0,0,0,0,0,0,1,0,0.3,real,1,title_center
1,59,59,0,0,0,0,0,0,0,0,0.1,real,1,title_center
0,0,0,1,0.6353,0.6353,0.97,0,0,0,0,0.1,real,6,image_right
1,7,7,1,0.4512,0.4512,0.78,0,0,1,0,0.2,real,6,image_right
1,7,7,1,0.5086,0.5086,0.91,0,0,1,0,0.2,real,6,image_right
1,7,7,1,0.3445,0.3445,0.59,0,0,1,0,0.2,real,6,image_right
1,7,7,1,0.4232,0.4232,0.71,0,0,1,0,0.2,real,6,image_right
1,18,18,1,0.4305,0.4305,0.78,0,0,0,0,0.2,real,6,image_right
3,55,18.33,3,0.1576,0.0673,2.41,0,0,1,0,0.7,real,9,image_grid
2,371,185.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,222,111,0,0,0,0,0,0,1,0,0.2,real,1,title_center
4,96,24,0,0,0,0,1,0,1,0,0.5,real,14,table_center
2,197,98.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,107,53.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,137,68.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,155,77.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,109,54.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,147,73.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,181,90.5,0,0,0,0,0,0,1,0,0.4,real,1,title_center
2,209,104.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,154,77,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,191,95.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,232,116,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,251,125.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,210,105,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,249,124.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,288,144,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,166,83,0,0,0,0,0,1,1,0,0.3,real,12,quote
2,183,91.5,0,0,0,0,0,1,1,0,0.3,real,12,quote
2,174,87,0,0,0,0,0,1,1,0,0.3,real,12,quote
2,162,81,0,0,0,0,0,1,1,0,0.3,real,12,quote
2,180,90,0,0,0,0,0,1,1,0,0.3,real,12,quote
2,156,78,0,0,0,0,0,1,1,0,0.3,real,12,quote
2,157,78.5,0,0,0,0,0,1,1,0,0.3,real,12,quote
2,175,87.5,0,0,0,0,0,1,1,0,0.3,real,12,quote
2,155,77.5,0,0,0,0,0,1,1,0,0.3,real,12,quote
2,175,87.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,192,96,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,185,92.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,190,95,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,216,108,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,199,99.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,194,97,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,215,107.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,204,102,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,166,83,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,185,92.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,179,89.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,127,63.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,190,95,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,205,102.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,184,92,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,198,99,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,98,49,0,0,0,0,0,0,0,0,0.2,real,1,title_center
1,9,9,1,0.3085,0.3085,1.04,0,0,0,0,0.2,real,6,image_right
4,351,87.75,0,0,0,0,0,0,1,0,0.4,real,4,four_column
2,284,142,0,0,0,0,0,0,1,1,0.2,real,15,agenda
2,358,179,0,0,0,0,0,0,1,1,0.2,real,15,agenda
2,501,250.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,396,198,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,457,228.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,337,168.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,389,194.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,643,321.5,0,0,0,0,0,1,1,0,0.2,real,12,quote
2,110,55,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,501,250.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,477,238.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,432,216,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,358,179,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,129,64.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,343,171.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,423,211.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,464,232,0,0,0,0,0,0,1,0,0.2,real,2,two_column
1,100,100,0,0,0,0,1,0,1,0,0.2,real,14,table_center
1,101,101,0,0,0,0,1,0,1,0,0.2,real,14,table_center
1,101,101,0,0,0,0,1,0,1,0,0.2,real,14,table_center
1,101,101,0,0,0,0,1,0,1,0,0.2,real,14,table_center
1,101,101,0,0,0,0,1,0,1,0,0.2,real,14,table_center
2,295,147.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,681,340.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,398,199,0,0,0,0,0,1,1,0,0.2,real,12,quote
1,154,154,0,0,0,0,1,0,1,0,0.2,real,14,table_center
1,155,155,0,0,0,0,1,0,1,0,0.2,real,14,table_center
1,155,155,0,0,0,0,1,0,1,0,0.2,real,14,table_center
1,155,155,0,0,0,0,1,0,1,0,0.2,real,14,table_center
1,156,156,0,0,0,0,1,0,1,0,0.2,real,14,table_center
1,155,155,0,0,0,0,1,0,1,0,0.2,real,14,table_center
1,155,155,0,0,0,0,1,0,1,0,0.2,real,14,table_center
2,241,120.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,791,395.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,293,146.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,372,186,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,266,133,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,318,159,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,510,255,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,383,191.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,506,253,0,0,0,0,0,0,1,0,0.2,real,2,two_column
1,218,218,0,0,0,0,0,0,1,0,0.1,real,1,title_center
2,186,93,0,0,0,0,0,0,1,0,0.2,real,1,title_center
8,271,33.88,1,0.2389,0.2389,0.69,0,0,1,0,0.9,real,6,image_right
7,255,36.43,1,0.229,0.229,0.53,0,0,1,0,0.8,real,6,image_right
8,286,35.75,1,0.264,0.264,1.06,0,1,1,0,1,real,12,quote
8,293,36.62,1,0.2848,0.2848,1.09,0,0,1,0,1,real,6,image_right
8,239,29.88,1,0.3601,0.3601,1.16,0,1,1,0,1.1,real,12,quote
6,210,35,1,0.44,0.44,1.22,0,1,1,0,1.1,real,12,quote
6,211,35.17,1,0.4589,0.4589,1.31,0,1,1,0,1.1,real,12,quote
8,244,30.5,1,0.3932,0.3932,0.9,0,0,1,0,1,real,6,image_right
7,260,37.14,2,0.1457,0.1186,2.02,0,0,1,0,0.9,real,9,image_grid
8,346,43.25,1,0.2681,0.2681,0.92,0,0,1,0,1,real,6,image_right
9,335,37.22,1,0.3211,0.3211,1,0,0,1,0,1.4,real,6,image_right
8,286,35.75,1,0.2815,0.2815,0.99,0,1,1,0,1.1,real,12,quote
5,129,25.8,3,0.2624,0.1602,0.6,0,0,1,0,0.8,real,9,image_grid
9,249,27.67,2,0.1667,0.159,1,0,0,1,0,1.1,real,9,image_grid
7,248,35.43,1,0.3117,0.3117,1,0,0,1,0,0.8,real,6,image_right
9,306,34,1,0.3071,0.3071,1.09,0,0,1,0,1.1,real,6,image_right
9,262,29.11,2,0.3946,0.1976,1,0,0,1,0,1.1,real,9,image_grid
5,200,40,1,0.3941,0.3941,1,0,0,1,0,0.7,real,6,image_right
5,171,34.2,1,0.4198,0.4198,1,0,0,1,0,0.6,real,6,image_right
5,160,32,1,0.552,0.552,1,0,0,1,0,0.6,real,6,image_right
6,284,47.33,0,0,0,0,0,0,1,0,0.7,real,1,title_center
5,364,72.8,0,0,0,0,0,0,1,0,0.5,real,13,timeline
5,142,28.4,2,0.5874,0.5684,0.99,0,0,1,0,0.7,real,9,image_grid
6,180,30,0,0,0,0,0,0,1,0,0.6,real,1,title_center
2,150,75,1,0.1456,0.1456,1.06,0,0,1,0,0.3,real,6,image_right
0,0,0,0,0,0,0,1,0,0,0,0.1,real,14,table_center
2,859,429.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
6,213,35.5,0,0,0,0,0,0,0,0,1.2,real,1,title_center
3,588,196,0,0,0,0,0,0,0,0,0.3,real,3,three_column
1,401,401,0,0,0,0,0,0,1,0,0.1,real,0,text_only
1,37,37,1,0.5865,0.5865,1.59,0,0,0,0,0.3,real,7,image_top
2,968,484,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,355,177.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,233,116.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
1,151,151,1,0.6935,0.6935,1.18,0,0,1,0,0.2,real,6,image_right
1,217,217,1,0.7061,0.7061,0.85,0,0,1,0,0.2,real,6,image_right
0,0,0,1,0.8158,0.8158,1.09,0,0,0,0,0.1,real,10,image_background
2,1016,508,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,354,177,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,233,116.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
1,151,151,1,0.687,0.687,1.14,0,0,1,0,0.2,real,6,image_right
1,217,217,1,0.6354,0.6354,0.97,0,0,1,0,0.2,real,6,image_right
0,0,0,1,0.8158,0.8158,1.09,0,0,0,0,0.1,real,10,image_background
1,38,38,0,0,0,0,0,0,0,0,0.1,real,1,title_center
